
2021-01-17T04:02:52.685340,1,oximeter,collected
2021-01-17T04:02:52.686638,1,oximeter,sent
2021-01-17T04:02:53.674811,2,oximeter,collected
2021-01-17T04:02:53.675176,2,oximeter,sent
2021-01-17T04:02:54.673861,3,oximeter,collected
2021-01-17T04:02:54.674308,3,oximeter,sent
2021-01-17T04:02:55.673814,4,oximeter,collected
2021-01-17T04:02:55.674156,4,oximeter,sent
2021-01-17T04:02:56.673977,5,oximeter,collected
2021-01-17T04:02:56.674396,5,oximeter,sent
2021-01-17T04:02:57.673612,6,oximeter,collected
2021-01-17T04:02:57.673985,6,oximeter,sent
2021-01-17T04:02:58.674270,7,oximeter,collected
2021-01-17T04:02:58.674770,7,oximeter,sent
2021-01-17T04:02:59.674555,8,oximeter,collected
2021-01-17T04:02:59.674868,8,oximeter,sent
2021-01-17T04:03:00.674514,9,oximeter,collected
2021-01-17T04:03:00.675006,9,oximeter,sent
2021-01-17T04:03:01.673472,10,oximeter,collected
2021-01-17T04:03:01.673637,10,oximeter,sent
2021-01-17T04:03:02.673825,11,oximeter,collected
2021-01-17T04:03:02.674177,11,oximeter,sent
2021-01-17T04:03:03.674589,12,oximeter,collected
2021-01-17T04:03:03.674931,12,oximeter,sent
2021-01-17T04:03:04.674813,13,oximeter,collected
2021-01-17T04:03:04.675157,13,oximeter,sent
2021-01-17T04:03:05.673694,14,oximeter,collected
2021-01-17T04:03:05.674006,14,oximeter,sent
2021-01-17T04:03:06.674246,15,oximeter,collected
2021-01-17T04:03:06.674577,15,oximeter,sent
2021-01-17T04:03:07.673815,16,oximeter,collected
2021-01-17T04:03:07.674159,16,oximeter,sent
2021-01-17T04:03:08.674492,17,oximeter,collected
2021-01-17T04:03:08.674891,17,oximeter,sent
2021-01-17T04:03:09.674705,18,oximeter,collected
2021-01-17T04:03:09.675157,18,oximeter,sent
2021-01-17T04:03:10.673766,19,oximeter,collected
2021-01-17T04:03:10.674098,19,oximeter,sent
2021-01-17T04:03:11.673700,20,oximeter,collected
