
2021-01-17T05:53:00.432930,1,thermometer,collected
2021-01-17T05:53:00.433817,1,thermometer,sent
2021-01-17T05:53:01.421613,2,thermometer,collected
2021-01-17T05:53:01.421833,2,thermometer,sent
2021-01-17T05:53:02.423527,3,thermometer,collected
2021-01-17T05:53:02.423695,3,thermometer,sent
2021-01-17T05:53:03.423678,4,thermometer,collected
2021-01-17T05:53:03.424026,4,thermometer,sent
2021-01-17T05:53:04.423184,5,thermometer,collected
2021-01-17T05:53:04.424004,5,thermometer,sent
2021-01-17T05:53:05.423043,6,thermometer,collected
2021-01-17T05:53:05.423437,6,thermometer,sent
2021-01-17T05:53:06.422850,7,thermometer,collected
2021-01-17T05:53:06.423157,7,thermometer,sent
2021-01-17T05:53:07.423159,8,thermometer,collected
2021-01-17T05:53:07.423538,8,thermometer,sent
2021-01-17T05:53:08.422869,9,thermometer,collected
2021-01-17T05:53:08.423228,9,thermometer,sent
2021-01-17T05:53:09.422722,10,thermometer,collected
2021-01-17T05:53:09.423079,10,thermometer,sent
2021-01-17T05:53:10.423096,11,thermometer,collected
2021-01-17T05:53:10.423489,11,thermometer,sent
2021-01-17T05:53:11.422724,12,thermometer,collected
2021-01-17T05:53:11.423082,12,thermometer,sent
2021-01-17T05:53:12.422444,13,thermometer,collected
2021-01-17T05:53:12.423666,13,thermometer,sent
2021-01-17T05:53:13.423821,14,thermometer,collected
2021-01-17T05:53:13.424306,14,thermometer,sent
2021-01-17T05:53:14.423245,15,thermometer,collected
2021-01-17T05:53:14.423621,15,thermometer,sent
2021-01-17T05:53:15.422563,16,thermometer,collected
2021-01-17T05:53:15.424129,16,thermometer,sent
2021-01-17T05:53:16.423963,17,thermometer,collected
2021-01-17T05:53:16.424312,17,thermometer,sent
2021-01-17T05:53:17.422531,18,thermometer,collected
2021-01-17T05:53:17.422901,18,thermometer,sent
2021-01-17T05:53:18.423361,19,thermometer,collected
2021-01-17T05:53:18.423700,19,thermometer,sent
2021-01-17T05:53:19.423152,20,thermometer,collected
2021-01-17T05:53:19.423518,20,thermometer,sent
2021-01-17T05:53:20.422486,21,thermometer,collected
2021-01-17T05:53:20.422729,21,thermometer,sent
2021-01-17T05:53:21.423403,22,thermometer,collected
2021-01-17T05:53:21.423750,22,thermometer,sent
2021-01-17T05:53:22.423744,23,thermometer,collected
2021-01-17T05:53:22.424088,23,thermometer,sent
2021-01-17T05:53:23.421680,24,thermometer,collected
2021-01-17T05:53:23.421920,24,thermometer,sent
2021-01-17T05:53:24.422144,25,thermometer,collected
2021-01-17T05:53:24.422373,25,thermometer,sent
2021-01-17T05:53:25.422780,26,thermometer,collected
2021-01-17T05:53:25.423140,26,thermometer,sent
2021-01-17T05:53:26.422415,27,thermometer,collected
2021-01-17T05:53:26.422761,27,thermometer,sent
2021-01-17T05:53:27.423415,28,thermometer,collected
2021-01-17T05:53:27.423784,28,thermometer,sent
2021-01-17T05:53:28.423708,29,thermometer,collected
2021-01-17T05:53:28.424048,29,thermometer,sent
2021-01-17T05:53:29.422650,30,thermometer,collected
2021-01-17T05:53:29.423041,30,thermometer,sent
2021-01-17T05:53:30.421992,31,thermometer,collected
2021-01-17T05:53:30.422180,31,thermometer,sent
2021-01-17T05:53:31.422912,32,thermometer,collected
2021-01-17T05:53:31.423267,32,thermometer,sent
2021-01-17T05:53:32.423153,33,thermometer,collected
2021-01-17T05:53:32.423487,33,thermometer,sent
2021-01-17T05:53:33.422363,34,thermometer,collected
2021-01-17T05:53:33.422724,34,thermometer,sent
2021-01-17T05:53:34.423515,35,thermometer,collected
2021-01-17T05:53:34.423849,35,thermometer,sent
2021-01-17T05:53:35.422838,36,thermometer,collected
2021-01-17T05:53:35.423193,36,thermometer,sent
2021-01-17T05:53:36.422446,37,thermometer,collected
2021-01-17T05:53:36.422793,37,thermometer,sent
2021-01-17T05:53:37.423557,38,thermometer,collected
2021-01-17T05:53:37.423986,38,thermometer,sent
2021-01-17T05:53:38.422855,39,thermometer,collected
2021-01-17T05:53:38.423314,39,thermometer,sent
2021-01-17T05:53:39.423141,40,thermometer,collected
2021-01-17T05:53:39.423557,40,thermometer,sent
2021-01-17T05:53:40.424296,41,thermometer,collected
2021-01-17T05:53:40.424628,41,thermometer,sent
2021-01-17T05:53:41.422110,42,thermometer,collected
2021-01-17T05:53:41.422710,42,thermometer,sent
2021-01-17T05:53:42.422356,43,thermometer,collected
