
2021-01-17T03:57:07.980879,1,ecg,collected
2021-01-17T03:57:07.981765,1,ecg,sent
2021-01-17T03:57:08.968544,2,ecg,collected
2021-01-17T03:57:08.968947,2,ecg,sent
2021-01-17T03:57:09.968333,3,ecg,collected
2021-01-17T03:57:09.968646,3,ecg,sent
2021-01-17T03:57:10.969306,4,ecg,collected
2021-01-17T03:57:10.969696,4,ecg,sent
2021-01-17T03:57:11.969193,5,ecg,collected
2021-01-17T03:57:11.969532,5,ecg,sent
2021-01-17T03:57:12.968320,6,ecg,collected
2021-01-17T03:57:12.968721,6,ecg,sent
2021-01-17T03:57:13.968578,7,ecg,collected
2021-01-17T03:57:13.968992,7,ecg,sent
2021-01-17T03:57:14.968568,8,ecg,collected
2021-01-17T03:57:14.968985,8,ecg,sent
2021-01-17T03:57:15.968444,9,ecg,collected
2021-01-17T03:57:15.968806,9,ecg,sent
2021-01-17T03:57:16.969502,10,ecg,collected
2021-01-17T03:57:16.969872,10,ecg,sent
2021-01-17T03:57:17.968884,11,ecg,collected
2021-01-17T03:57:17.969301,11,ecg,sent
2021-01-17T03:57:18.969197,12,ecg,collected
2021-01-17T03:57:18.969568,12,ecg,sent
2021-01-17T03:57:19.968945,13,ecg,collected
2021-01-17T03:57:19.969443,13,ecg,sent
2021-01-17T03:57:20.968489,14,ecg,collected
2021-01-17T03:57:20.968847,14,ecg,sent
2021-01-17T03:57:21.968674,15,ecg,collected
2021-01-17T03:57:21.969128,15,ecg,sent
2021-01-17T03:57:22.968423,16,ecg,collected
2021-01-17T03:57:22.968858,16,ecg,sent
2021-01-17T03:57:23.969370,17,ecg,collected
2021-01-17T03:57:23.969744,17,ecg,sent
2021-01-17T03:57:24.968755,18,ecg,collected
2021-01-17T03:57:24.969240,18,ecg,sent
2021-01-17T03:57:25.968803,19,ecg,collected
2021-01-17T03:57:25.969169,19,ecg,sent
2021-01-17T03:57:26.968473,20,ecg,collected
2021-01-17T03:57:26.968926,20,ecg,sent
2021-01-17T03:57:27.969393,21,ecg,collected
2021-01-17T03:57:27.969741,21,ecg,sent
2021-01-17T03:57:28.968725,22,ecg,collected
2021-01-17T03:57:28.969105,22,ecg,sent
2021-01-17T03:57:29.969320,23,ecg,collected
2021-01-17T03:57:29.969690,23,ecg,sent
2021-01-17T03:57:30.969218,24,ecg,collected
