
2021-01-17T06:14:57.376998,1,thermometer,collected
2021-01-17T06:14:57.378150,1,thermometer,sent
2021-01-17T06:14:58.369730,2,thermometer,collected
2021-01-17T06:14:58.370174,2,thermometer,sent
2021-01-17T06:14:59.370098,3,thermometer,collected
2021-01-17T06:14:59.370511,3,thermometer,sent
2021-01-17T06:15:00.370111,4,thermometer,collected
2021-01-17T06:15:00.370454,4,thermometer,sent
2021-01-17T06:15:01.369932,5,thermometer,collected
2021-01-17T06:15:01.370363,5,thermometer,sent
2021-01-17T06:15:02.369218,6,thermometer,collected
2021-01-17T06:15:02.369634,6,thermometer,sent
2021-01-17T06:15:03.369292,7,thermometer,collected
2021-01-17T06:15:03.369653,7,thermometer,sent
2021-01-17T06:15:04.370149,8,thermometer,collected
2021-01-17T06:15:04.370658,8,thermometer,sent
2021-01-17T06:15:05.369265,9,thermometer,collected
2021-01-17T06:15:05.369636,9,thermometer,sent
2021-01-17T06:15:06.369885,10,thermometer,collected
2021-01-17T06:15:06.370370,10,thermometer,sent
2021-01-17T06:15:07.369686,11,thermometer,collected
2021-01-17T06:15:07.370013,11,thermometer,sent
2021-01-17T06:15:08.369178,12,thermometer,collected
2021-01-17T06:15:08.369572,12,thermometer,sent
2021-01-17T06:15:09.370197,13,thermometer,collected
2021-01-17T06:15:09.370534,13,thermometer,sent
2021-01-17T06:15:10.369504,14,thermometer,collected
2021-01-17T06:15:10.369890,14,thermometer,sent
2021-01-17T06:15:11.369638,15,thermometer,collected
2021-01-17T06:15:11.370070,15,thermometer,sent
2021-01-17T06:15:12.369741,16,thermometer,collected
2021-01-17T06:15:12.370133,16,thermometer,sent
2021-01-17T06:15:13.369271,17,thermometer,collected
2021-01-17T06:15:13.369570,17,thermometer,sent
2021-01-17T06:15:14.369860,18,thermometer,collected
2021-01-17T06:15:14.370219,18,thermometer,sent
2021-01-17T06:15:15.369545,19,thermometer,collected
2021-01-17T06:15:15.369880,19,thermometer,sent
2021-01-17T06:15:16.369090,20,thermometer,collected
2021-01-17T06:15:16.369450,20,thermometer,sent
2021-01-17T06:15:17.369039,21,thermometer,collected
2021-01-17T06:15:17.369479,21,thermometer,sent
2021-01-17T06:15:18.369065,22,thermometer,collected
2021-01-17T06:15:18.369395,22,thermometer,sent
2021-01-17T06:15:19.369137,23,thermometer,collected
2021-01-17T06:15:19.369520,23,thermometer,sent
2021-01-17T06:15:20.369056,24,thermometer,collected
2021-01-17T06:15:20.369423,24,thermometer,sent
2021-01-17T06:15:21.369584,25,thermometer,collected
2021-01-17T06:15:21.369970,25,thermometer,sent
2021-01-17T06:15:22.369968,26,thermometer,collected
2021-01-17T06:15:22.370580,26,thermometer,sent
2021-01-17T06:15:23.370012,27,thermometer,collected
2021-01-17T06:15:23.370377,27,thermometer,sent
2021-01-17T06:15:24.369125,28,thermometer,collected
2021-01-17T06:15:24.369476,28,thermometer,sent
2021-01-17T06:15:25.369380,29,thermometer,collected
2021-01-17T06:15:25.369788,29,thermometer,sent
2021-01-17T06:15:26.367650,30,thermometer,collected
2021-01-17T06:15:26.367790,30,thermometer,sent
2021-01-17T06:15:27.370059,31,thermometer,collected
2021-01-17T06:15:28.370298,32,thermometer,collected
2021-01-17T06:15:29.369265,33,thermometer,collected
2021-01-17T06:15:29.369656,33,thermometer,sent
2021-01-17T06:15:30.369256,34,thermometer,collected
2021-01-17T06:15:31.370383,35,thermometer,collected
2021-01-17T06:15:31.371063,35,thermometer,sent
2021-01-17T06:15:32.370398,36,thermometer,collected
2021-01-17T06:15:33.369578,37,thermometer,collected
2021-01-17T06:15:33.369895,37,thermometer,sent
