
2021-01-17T01:21:25.138193,0,thermometer,on,1
2021-01-17T01:21:26.142511,2,thermometer,sent,1
2021-01-17T01:21:26.328353,2,thermometer,processed,1
2021-01-17T01:21:27.142191,3,thermometer,sent,1
2021-01-17T01:21:27.328857,3,thermometer,processed,1
2021-01-17T01:21:28.141293,4,thermometer,sent,1
2021-01-17T01:21:28.329224,4,thermometer,processed,1
2021-01-17T01:21:29.142253,5,thermometer,sent,1
2021-01-17T01:21:29.329695,5,thermometer,processed,1
2021-01-17T01:21:30.142209,6,thermometer,sent,1
2021-01-17T01:21:30.330116,6,thermometer,processed,1
2021-01-17T01:21:31.141423,7,thermometer,sent,1
2021-01-17T01:21:31.330524,7,thermometer,processed,1
2021-01-17T01:21:32.141182,8,thermometer,sent,1
2021-01-17T01:21:32.330951,8,thermometer,processed,1
2021-01-17T01:21:33.141164,9,thermometer,sent,1
2021-01-17T01:21:33.331618,9,thermometer,processed,1
2021-01-17T01:21:34.142255,10,thermometer,sent,1
2021-01-17T01:21:34.331947,10,thermometer,processed,1
2021-01-17T01:21:35.142636,11,thermometer,sent,1
2021-01-17T01:21:35.332439,11,thermometer,processed,1
2021-01-17T01:21:36.141783,12,thermometer,sent,1
2021-01-17T01:21:36.332829,12,thermometer,processed,1
2021-01-17T01:21:37.142185,13,thermometer,sent,1
2021-01-17T01:21:37.333293,13,thermometer,processed,1
2021-01-17T01:21:38.146104,14,thermometer,sent,1
2021-01-17T01:21:38.333736,14,thermometer,processed,1
2021-01-17T01:21:39.142553,15,thermometer,sent,1
2021-01-17T01:21:39.334157,15,thermometer,processed,1
2021-01-17T01:21:40.141456,16,thermometer,sent,1
2021-01-17T01:21:40.334564,16,thermometer,processed,1
2021-01-17T01:21:41.141784,17,thermometer,sent,1
2021-01-17T01:21:41.335038,17,thermometer,processed,1
2021-01-17T01:21:42.142402,18,thermometer,sent,1
2021-01-17T01:21:42.335440,18,thermometer,processed,1
2021-01-17T01:21:43.141923,19,thermometer,sent,1
2021-01-17T01:21:43.335865,19,thermometer,processed,1
2021-01-17T01:21:44.142381,20,thermometer,sent,1
2021-01-17T01:21:44.336247,20,thermometer,processed,1
2021-01-17T01:21:45.141754,21,thermometer,sent,1
2021-01-17T01:21:45.336672,21,thermometer,processed,1
2021-01-17T01:21:46.141694,22,thermometer,sent,1
2021-01-17T01:21:46.337093,22,thermometer,processed,1
2021-01-17T01:21:47.142042,23,thermometer,sent,1
2021-01-17T01:21:47.337521,23,thermometer,processed,1
2021-01-17T01:21:48.142781,24,thermometer,sent,1
2021-01-17T01:21:48.337915,24,thermometer,processed,1
2021-01-17T01:21:49.143985,25,thermometer,sent,1
2021-01-17T01:21:49.338316,25,thermometer,processed,1
2021-01-17T01:21:50.142674,26,thermometer,sent,1
2021-01-17T01:21:50.338711,26,thermometer,processed,1
2021-01-17T01:21:51.143377,27,thermometer,sent,1
2021-01-17T01:21:51.339152,27,thermometer,processed,1
2021-01-17T01:21:52.142324,28,thermometer,sent,1
2021-01-17T01:21:52.339561,28,thermometer,processed,1
2021-01-17T01:21:53.143249,29,thermometer,sent,1
2021-01-17T01:21:53.339988,29,thermometer,processed,1
2021-01-17T01:21:54.141232,30,thermometer,sent,1
2021-01-17T01:21:54.340281,30,thermometer,processed,1
2021-01-17T01:21:55.143126,31,thermometer,sent,1
2021-01-17T01:21:55.340745,31,thermometer,processed,1
2021-01-17T01:21:57.142420,33,thermometer,sent,1
2021-01-17T01:21:57.341498,33,thermometer,processed,1
2021-01-17T01:21:58.142932,34,thermometer,sent,1
2021-01-17T01:21:58.341934,34,thermometer,processed,1
2021-01-17T01:22:00.142820,36,thermometer,sent,1
2021-01-17T01:22:00.342839,36,thermometer,processed,1
2021-01-17T01:22:03.142438,39,thermometer,sent,1
2021-01-17T01:22:03.144149,39,thermometer,processed,1
2021-01-17T01:22:04.142853,40,thermometer,sent,1
2021-01-17T01:22:04.144536,40,thermometer,processed,1
2021-01-17T01:22:05.141890,41,thermometer,sent,1
2021-01-17T01:22:05.144884,41,thermometer,processed,1
2021-01-17T01:22:06.142469,42,thermometer,sent,1
2021-01-17T01:22:06.145361,42,thermometer,processed,1
2021-01-17T01:22:07.142480,43,thermometer,sent,1
2021-01-17T01:22:07.145763,43,thermometer,processed,1
2021-01-17T01:22:08.142446,44,thermometer,sent,1
2021-01-17T01:22:08.146156,44,thermometer,processed,1
2021-01-17T01:22:09.142716,45,thermometer,sent,1
2021-01-17T01:22:09.146601,45,thermometer,processed,1
2021-01-17T01:22:10.142005,46,thermometer,sent,1
2021-01-17T01:22:10.147046,46,thermometer,processed,1
2021-01-17T01:22:11.142243,47,thermometer,sent,1
2021-01-17T01:22:11.147403,47,thermometer,processed,1
2021-01-17T01:22:12.142724,48,thermometer,sent,1
2021-01-17T01:22:12.147752,48,thermometer,processed,1
2021-01-17T01:22:13.141804,49,thermometer,sent,1
2021-01-17T01:22:13.148134,49,thermometer,processed,1
2021-01-17T01:22:15.142541,51,thermometer,sent,1
2021-01-17T01:22:15.148954,51,thermometer,processed,1
2021-01-17T01:22:16.142455,52,thermometer,sent,1
2021-01-17T01:22:16.149466,52,thermometer,processed,1
2021-01-17T01:22:17.141903,53,thermometer,sent,1
2021-01-17T01:22:17.149773,53,thermometer,processed,1
2021-01-17T01:22:18.142065,54,thermometer,sent,1
2021-01-17T01:22:18.150201,54,thermometer,processed,1
2021-01-17T01:22:19.142594,55,thermometer,sent,1
2021-01-17T01:22:19.150563,55,thermometer,processed,1
2021-01-17T01:22:20.142780,56,thermometer,sent,1
2021-01-17T01:22:20.150962,56,thermometer,processed,1
2021-01-17T01:22:21.141884,57,thermometer,sent,1
2021-01-17T01:22:21.151421,57,thermometer,processed,1
